"","LOCATION","region","Year","GDP","gdp_growth","average_annual_wage","cpi","current_account_balance","productivity","unemployment_rate","GERD","govt_fiscal_balance","govt_debt","current_account_flows","investment_flows"
"536","KOR","South Korea",1995,599534.7501,9.570604,23799,4.480687,-1.756841,33.287966,2.062845,2.20098147214294,3.07255009067974,NA,NA,NA
"537","KOR","South Korea",1996,656842.5042,7.594509,24884,4.924809,-3.979456,34.342595,2.043405,2.26088704179733,3.19405463016231,NA,NA,NA
"538","KOR","South Korea",1997,707649.5906,5.922185,24399,4.439064,-1.748124,35.979734,2.607658,2.29770408851109,2.71290255004694,NA,NA,NA
"539","KOR","South Korea",1998,676192.1438,-5.471219,23958,7.51334,10.84375,36.750533,6.953519,2.16150971787503,0.647597758375585,NA,NA,NA
"540","KOR","South Korea",1999,764178.2649,11.308621,24169,0.8129966,4.485114,38.968252,6.341733,2.06661711212593,1.64178307592246,NA,NA,NA
"541","KOR","South Korea",2000,850051.6247,8.924426,24105,2.259185,1.849059,39.294249,4.420734,2.1802324867448,4.35863841787096,NA,NA,NA
"542","KOR","South Korea",2001,908767.5158,4.525307,24666,4.06642,0.5187739,39.604197,3.999941,2.3410843825368,2.96508874544459,NA,NA,NA
"543","KOR","South Korea",2002,989824.3999,7.432434,25462,2.762511,0.7901161,40.765082,3.279088,2.27381500012665,3.51456002574485,NA,NA,NA
"544","KOR","South Korea",2003,1023674.453,2.933218,26371,3.514879,1.694735,40.848403,3.562066,2.35150095207231,-1.96383025452843,NA,NA,NA
"545","KOR","South Korea",2004,1103360.2944,4.89984,27008,3.590591,3.907419,41.500338,3.672194,2.53247774964211,0.231349705850156,NA,NA,NA
"546","KOR","South Korea",2005,1165894.0613,3.923677,27905,2.75409,1.418439,41.824244,3.734709,2.62616704789196,1.55166795988638,NA,NA,NA
"547","KOR","South Korea",2006,1251054.2567,5.176154,28359,2.241847,0.3314882,42.742377,3.450432,2.83065823608728,2.33365691752826,NA,NA,NA
"548","KOR","South Korea",2007,1354518.0512,5.463396,29037,2.534847,1.049904,44.860321,3.233335,3.00034921953136,4.23612457055198,NA,NA,NA
"549","KOR","South Korea",2008,1405710.9033,2.829223,28827,4.673796,0.5947788,46.251645,3.15975,3.12343118765348,2.33807898326489,NA,NA,NA
"550","KOR","South Korea",2009,1396413.623,0.70751,28780,2.756686,3.856004,44.721231,3.643064,3.29324002494383,-1.31678364946387,NA,NA,NA
"551","KOR","South Korea",2010,1505298.9092,6.496794,29240,2.939181,2.65046,46.652048,3.715763,3.46594143742077,0.973446781337034,NA,NA,NA
"552","KOR","South Korea",2011,1559446.8342,3.681689,29598,4.025846,1.539731,48.603232,3.405129,3.74361298390237,0.975147090714132,NA,NA,NA
"553","KOR","South Korea",2012,1611272.9143,2.292398,29188,2.187221,4.115682,46.689142,3.215383,4.02554328197757,1.01264163149375,NA,NA,NA
"554","KOR","South Korea",2013,1644777.3066,2.896205,29615,1.301377,6.218213,47.926971,3.118811,4.14852846635485,1.33575581130976,NA,NA,NA
"555","KOR","South Korea",2014,1706688.7433,3.341448,29637,1.274715,5.980015,46.720708,3.529183,4.28874332567582,1.26894977946332,NA,NA,NA
"556","SVK","Slovakia",1995,46340.5206,5.843495,7260,9.841098,NA,35.583008,13.10261,0.906156718825133,-3.34169673151856,21.6719908148918,NA,NA
"557","SVK","Slovakia",1996,50301.2837,6.757147,7870,5.775833,NA,36.913556,11.32677,0.892923441643369,-9.72085721743718,30.5004352779697,NA,NA
"558","SVK","Slovakia",1997,54163.2021,6.067543,8942,6.141988,NA,38.686881,11.88384,1.05282627747965,-6.16263838378179,32.9805345055013,NA,NA
"559","SVK","Slovakia",1998,57152.4578,4.011814,9305,6.665648,NA,39.871602,12.60484,0.766106337997453,-5.20542019624699,33.8609437957538,NA,NA
"560","SVK","Slovakia",1999,57741.1965,-0.205069,9109,10.57045,NA,39.702244,16.35215,0.645563696770542,-7.27623108471186,47.079949847989,NA,NA
"561","SVK","Slovakia",2000,61150.7559,1.210173,9442,12.03578,NA,40.817748,18.75604,0.639271452433929,-12.0234379069257,49.6236134187704,NA,NA
"562","SVK","Slovakia",2001,66696.6557,3.316468,9436,7.329631,NA,42.689944,19.30385,0.625651729659695,-6.40131502133654,48.2812582062779,NA,NA
"563","SVK","Slovakia",2002,71483.3467,4.522792,9932,3.127133,NA,44.930852,18.62805,0.563889192448831,-8.08803857054974,42.8821559919701,NA,NA
"564","SVK","Slovakia",2003,75973.583,5.418716,10148,8.554143,NA,46.456149,17.50133,0.562474770160601,-2.70301818074847,41.5886293675548,NA,NA
"565","SVK","Slovakia",2004,81652.8446,5.258836,10315,7.548501,-7.644515,46.264967,18.1321,0.501493150107587,-2.30847234192481,40.6392178723277,154.110296606878,19.4969680722289
"566","SVK","Slovakia",2005,89275.3479,6.750961,10985,2.709085,-8.264751,46.563844,16.17113,0.494006834302712,-2.88332707991488,33.8176512699808,164.464640865874,25.1275947289752
"567","SVK","Slovakia",2006,101419.1588,8.452888,11348,4.483331,-7.718668,49.73395,13.31174,0.475628899174169,-3.59197033059735,30.6765348347802,182.410628480587,4.66638741912524
"568","SVK","Slovakia",2007,113709.8934,10.799577,12046,2.756724,-5.18131,52.191295,11.01842,0.448235685155753,-1.94876344013204,29.8173552581584,183.197919519055,24.5391711171725
"569","SVK","Slovakia",2008,127442.7829,5.629779,12166,4.59818,-6.226463,55.089274,9.568222,0.462040445442503,-2.42774944900926,28.1440257299787,179.215493258205,10.1009432934594
"570","SVK","Slovakia",2009,124333.3395,-5.422542,12576,1.615105,-3.48835,53.261255,12.05204,0.473257596977439,-7.80420823677893,35.8928480473622,149.152818544555,15.1145538011686
"571","SVK","Slovakia",2010,134842.5689,5.041717,13130,0.9570181,-4.714724,55.593225,14.37281,0.616137480983256,-7.48492156122039,40.7005087271333,167.232665507382,12.8448481093234
"572","SVK","Slovakia",2011,139467.3482,2.8191,13013,3.919286,-4.969707,55.613149,13.60448,0.663255752510665,-4.27695107005863,43.1564579116503,185.371769985801,11.8617181580384
"573","SVK","Slovakia",2012,144098.0751,1.657149,12870,3.606103,0.9321585,56.382643,13.9479,0.80494734828013,-4.34488633307169,52.1648795705374,191.435041110049,-1.87927645256977
"574","SVK","Slovakia",2013,151020.734,1.490646,12967,1.400474,1.834153,59.053524,14.21574,0.823617427523437,-2.71998847834079,54.7392065778514,195.01219855129,18.8389159032266
"575","SVK","Slovakia",2014,157249.7184,2.570853,13219,-0.07616533,1.189382,59.833184,13.17878,0.881717055059875,-2.70732662773208,53.6233738341558,192.598041467663,14.4861454121849
"576","EST","Estonia",1995,9021.7793,4.526682,5994,NA,-4.207356,NA,9.742489,NA,1.07934471687025,8.18503076959941,143.642792736816,15.8987476794988
"577","EST","Estonia",1996,9662.6264,5.323845,6239,NA,-8.358352,NA,9.979574,NA,-0.350753756120585,7.54668628403195,138.059966725526,17.940506572824
"578","EST","Estonia",1997,10967.578,11.798619,6805,NA,-11.05046,NA,9.6651,NA,2.15806442534248,6.99479850853275,164.540175984592,45.3104536974485
"579","EST","Estonia",1998,11584.2326,4.117258,7220,8.744751,-8.569049,NA,9.862727,0.570741676015471,-0.764474588597307,5.98706394126855,168.877585931845,16.2817243338302
"580","EST","Estonia",1999,11633.8463,-0.856448,7506,3.296111,-4.305524,NA,12.23962,0.680610227455223,-3.31678498082419,6.46996173389471,154.408983311329,21.2374634730688
"581","EST","Estonia",2000,13151.2466,10.568075,8294,4.018489,-5.306804,27.877365,14.6263,0.600087049084333,-0.0680628032987902,5.11443350502338,136.482126043431,17.8745885806108
"582","EST","Estonia",2001,14334.2624,6.328711,8578,5.74828,-7.061477,29.009318,13.06667,0.69944710767383,0.199244093709858,4.77899142754437,138.625153256693,22.4830475527995
"583","EST","Estonia",2002,15987.5123,6.076395,8977,3.571913,-11.13215,30.949585,11.27911,0.716081002529354,0.420641471297356,5.69731216017122,136.21194114436,20.2152315640304
"584","EST","Estonia",2003,17906.9691,7.416163,9827,1.334991,-12.89919,32.206899,10.3933,0.767768432663049,1.80275849377989,5.62299894524849,136.1094145342,24.827544046184
"585","EST","Estonia",2004,19661.0639,6.294746,10555,3.048111,-12.07563,33.543744,10.18296,0.85191514286094,2.38883594671711,5.06198354556614,148.806246450611,44.8851870229861
"586","EST","Estonia",2005,22375.6783,9.373711,11236,4.079714,-8.65728,35.079395,8.086577,0.923639404385728,1.12321683334257,4.54880619542609,157.419949091018,51.3332290798689
"587","EST","Estonia",2006,25951.7748,10.271884,12055,4.437621,-14.91615,37.472797,5.95584,1.11665647502824,2.9064380968806,4.40403024603664,160.714933482318,53.2395857904167
"588","EST","Estonia",2007,29435.5269,7.748192,13938,6.601326,-15.07762,40.971943,4.623013,1.06884004369387,2.71691004380399,3.66358146368857,161.507191505159,63.5205443363126
"589","EST","Estonia",2008,30303.8388,-5.419456,14043,10.36236,-8.660849,41.780088,5.471917,1.25952407657473,-2.66630008471254,4.48681878469679,160.559214910483,19.325226772031
"590","EST","Estonia",2009,27388.7061,-14.724404,13473,-0.07840831,2.546151,43.562275,13.60912,1.39541138815683,-2.18367712027095,7.03809951745472,134.37849912344,2.22609234436168
"591","EST","Estonia",2010,28791.0583,2.259076,13454,2.972045,1.816506,45.247808,16.78456,1.58162250863282,0.187544170984129,6.55113533499272,165.201952353846,10.6071177864575
"592","EST","Estonia",2011,32579.4377,7.5973,12851,4.981901,1.31687,45.902372,12.36152,2.30654815562363,1.15853277266027,5.91325686553061,189.082627913267,-4.94971277806691
"593","EST","Estonia",2012,34419.8396,4.307259,13204,3.9334,-1.919433,47.567108,10.05726,2.12265004791805,-0.257598424496812,9.55344460027786,189.991104658041,29.2073122736288
"594","EST","Estonia",2013,36158.6096,1.415214,13447,2.780567,-0.3404503,48.978209,8.659094,1.72600759971662,-0.169930052449519,10.0004629932208,186.277217619741,8.21010960573083
"595","EST","Estonia",2014,37521.4266,2.822907,14292,-0.1061751,0.9063642,49.604735,7.380952,1.45122145062565,0.678197625634162,10.4786594336789,180.995256635195,24.02742841743
"596","ISL","Iceland",1995,6445.1444,0.116584,NA,1.651232,NA,69.00896,4.861074,1.49761042840785,NA,NA,71.3987353581005,1.47115144149469
"597","ISL","Iceland",1996,6722.3977,4.785062,NA,2.260421,NA,68.145501,3.720725,NA,NA,NA,75.4719049615848,10.1972483073823
"598","ISL","Iceland",1997,7305.6427,4.91319,45004,1.815431,-2.333243,70.663957,3.877779,1.79181838774002,NA,NA,75.5299871146941,12.5505479040026
"599","ISL","Iceland",1998,7830.1162,6.567153,50535,1.659237,-7.374928,71.177977,2.74187,1.95913972231606,-0.648734645922193,NA,77.1184508544697,16.4801405893503
"600","ISL","Iceland",1999,8152.4385,4.003824,52425,3.231831,-7.187724,69.301127,2.006544,2.24774809497054,0.821064216093726,NA,74.726376938115,27.2962125398381
"601","ISL","Iceland",2000,8294.9602,4.680514,53840,5.136475,-10.28465,63.795168,2.310369,2.59489126339213,1.23096522845707,NA,77.9313384662415,33.8638286376465
"602","ISL","Iceland",2001,9010.118,3.833743,53411,6.405086,-4.686748,64.78286,2.260311,2.87084087254986,-0.97386432938354,NA,83.2804538146336,21.8237007766863
"603","ISL","Iceland",2002,9255.8167,0.314702,55168,5.197023,1.135114,65.984236,3.251355,2.85762088573445,-2.79695940136732,NA,77.6587153352189,22.8795560061903
"604","ISL","Iceland",2003,9352.4448,2.44014,53763,2.055662,-4.962412,64.570987,3.352836,2.73547643073375,-3.12804728268704,NA,77.7674499062995,60.2976502811013
"605","ISL","Iceland",2004,10308.6659,8.099775,57233,3.158195,-9.76012,67.515647,3.063359,NA,-0.325818025303085,NA,82.4279858066515,127.014250529444
"606","ISL","Iceland",2005,10968.6322,6.704392,60717,3.987048,-15.75356,66.424682,2.590346,2.70566035761543,4.47830611629493,25.4344151341129,95.2551317918536,286.195648761797
"607","ISL","Iceland",2006,11763.35,5.000661,63064,6.687074,-23.19922,65.664964,2.87883,2.92330232966445,5.86536437323122,27.2637206910822,117.170375262834,277.662560248141
"608","ISL","Iceland",2007,12688.0406,9.350069,65118,5.051564,-14.20254,66.233183,2.301867,2.57545716732207,4.91699509989355,27.3331221976875,124.615850422125,362.346450135332
"609","ISL","Iceland",2008,13546.4472,1.519366,57656,12.65457,-23.12906,68.134476,2.990598,2.52479905687255,-13.0433031633959,67.1386601041359,123.848323550986,12.6728562091588
"610","ISL","Iceland",2009,13078.7577,-6.943941,51373,12.03511,-9.855529,70.755978,7.241471,2.65101117968139,-9.6795775156166,82.6638683467465,123.057959490051,1.60738123824401
"611","ISL","Iceland",2010,12216.1677,-3.559865,53740,5.396337,-6.595832,64.269784,7.558612,NA,-9.76145795852972,88.1460945643782,123.938324735094,-39.5403177079701
"612","ISL","Iceland",2011,12590.1574,1.987131,56228,3.997347,-5.342427,63.217304,7.053653,2.49325775673857,-5.58527784389261,95.0661295204177,138.197915472927,-10.5946514573177
"613","ISL","Iceland",2012,12984.8088,1.217535,56349,5.186329,-4.082153,64.002596,6.036599,NA,-3.73689892431764,92.5465237821331,131.735862657218,-63.820052752349
"614","ISL","Iceland",2013,13802.3857,4.409774,57863,3.873658,6.005203,64.919862,5.393024,1.86063210413914,-1.83995518281931,NA,120.051669831259,3.49210226734961
"615","ISL","Iceland",2014,14500.6346,1.926526,58127,2.047772,3.887508,65.158127,4.960457,1.87500716593412,-0.060676892890845,NA,114.85015844815,-37.7366316071782
"616","PRT","Portugal",1995,144137.9437,4.28278,17039,4.222816,NA,50.397307,7.153755,0.516678848824291,-5.17816798618826,58.3048771009729,NA,NA
"617","PRT","Portugal",1996,149986.1871,3.496684,17668,3.068977,-4.485033,49.386723,7.227623,0.549499128671973,-4.73766795435674,59.5107365575519,75.1319180521137,19.1571128934651
"618","PRT","Portugal",1997,159520.0821,4.42621,18130,2.336863,-6.157253,49.711167,6.721083,0.563599517339823,-3.70466472016381,55.184163889448,77.0050668102974,34.7900333559337
"619","PRT","Portugal",1998,169417.0391,4.79177,18359,2.572752,-7.584067,49.291379,4.972747,0.624679086606054,-4.38628951683272,51.827266231224,79.5516876246889,37.6421670126492
"620","PRT","Portugal",1999,181095.294,3.888215,18983,2.340095,-8.83767,49.644027,4.411736,0.681003605500042,-3.03058628102549,51.0490039294074,78.0070665992049,22.9882922699533
"621","PRT","Portugal",2000,194194.8702,3.787495,19246,2.85303,-10.81234,49.309395,3.950144,0.721270063772754,-3.21490059202684,50.3170850909116,83.8826959333811,49.3094278690432
"622","PRT","Portugal",2001,202958.8379,1.943304,19331,4.369903,-10.44492,48.863415,4.036179,0.764522524382062,-4.78840437065472,53.4164202745302,83.7532764530593,44.8554159737965
"623","PRT","Portugal",2002,212223.6902,0.768797,19321,3.600347,-8.489856,48.908585,5.023399,0.721444155352761,-3.34029009906611,56.1822937547264,77.6652189678215,29.7851635965693
"624","PRT","Portugal",2003,217958.1616,-0.934206,19271,3.218991,-7.163322,48.447535,6.303821,0.697586904366696,-4.42158879582304,58.6529218594989,75.5140264824003,45.6163012923312
"625","PRT","Portugal",2004,225306.5816,1.811583,19304,2.365362,-8.320621,47.692645,6.667038,0.728709468765569,-6.1945279526635,61.9893231782975,78.9655224509676,29.385404607193
"626","PRT","Portugal",2005,238841.511,0.766785,19193,2.277164,-9.881135,48.20649,7.620677,0.757070675424782,-6.19379041973095,67.3922315996176,80.1651109831768,31.6225595831707
"627","PRT","Portugal",2006,259580.2011,1.553053,18778,3.107666,-10.68461,50.543475,7.687246,0.954546926873991,-4.32756006565224,69.1747903134169,90.5600984645205,41.6436301477578
"628","PRT","Portugal",2007,270910.4342,2.492002,18910,2.453965,-9.724835,50.418063,8.01222,1.12427119570946,-3.00876143501656,68.4390850084406,93.7591272131272,37.856536310893
"629","PRT","Portugal",2008,281180.6857,0.199272,18849,2.588506,-12.12467,51.098994,7.593787,1.44520472120205,-3.76566320264779,71.6663216724853,96.1528022220868,18.5752336263587
"630","PRT","Portugal",2009,280018.2197,-2.978104,19719,-0.83553,-10.41778,50.453254,9.480358,1.57972561586415,-9.80552663438705,83.6094689834076,81.4656452141228,35.2497224394278
"631","PRT","Portugal",2010,289290.3938,1.898692,19644,1.402573,-10.14865,50.74722,10.81853,1.53257260114294,-11.1711387771583,96.1833384230958,90.7248210763428,17.5801884348103
"632","PRT","Portugal",2011,282733.9076,-1.826853,19177,3.653011,-5.979104,50.066658,12.75082,1.45683138603056,-7.38284136960417,111.389687094904,95.6855732305818,-12.9814634873591
"633","PRT","Portugal",2012,278160.9044,-4.028257,18348,2.773339,-1.777476,50.784687,15.61414,1.3777678043136,-5.65866682156956,126.206510245976,95.5688485767901,-5.25125098153648
"634","PRT","Portugal",2013,291753.1919,-1.130155,18725,0.2744167,1.544907,53.554575,16.26226,1.32641095128073,-4.84242355641659,129.000920993832,96.7884250814006,-8.22931543037109
"635","PRT","Portugal",2014,299615.9878,0.893093,18344,-0.2781534,0.06509697,52.931985,13.95805,1.28792822447523,-7.16566137941994,130.441491028478,98.2556785972745,24.338589091557
"636","ZAF","South Africa",1995,277515.0606,3.11567,NA,8.680426,-1.60405,NA,NA,NA,NA,NA,47.5919981556032,7.42706652242538
"637","ZAF","South Africa",1996,294732.009,4.306698,NA,7.354126,-1.120971,NA,NA,NA,NA,NA,50.8260966166675,6.35349844235287
"638","ZAF","South Africa",1997,307570.9323,2.646818,NA,8.59777,-1.455053,NA,NA,0.58354441721648,NA,NA,51.45502099935,19.2155786305835
"639","ZAF","South Africa",1998,312462.3996,0.517371,NA,6.880553,-1.719886,NA,NA,NA,NA,NA,53.9491477802373,13.9801590740201
"640","ZAF","South Africa",1999,324858.9292,2.358119,NA,5.181491,-0.4978584,NA,NA,NA,NA,NA,52.6086159618474,19.2534797718607
"641","ZAF","South Africa",2000,346205.6532,4.154561,NA,5.338953,-0.1259577,NA,NA,NA,NA,NA,58.2836322443476,6.04137694912102
"642","ZAF","South Africa",2001,363656.3098,2.735459,NA,5.7019,0.2742378,29.744132,NA,0.715781001468249,NA,NA,62.7249212345528,8.26922488682246
"643","ZAF","South Africa",2002,382901.7221,3.667827,NA,9.49471,0.9016693,30.183596,NA,NA,NA,NA,66.6311772703561,0.644148973313124
"644","ZAF","South Africa",2003,402054.122,2.949078,NA,5.679419,-0.8258399,31.39626,NA,0.760511281779741,NA,NA,58.0975074032672,5.19329957171929
"645","ZAF","South Africa",2004,431924.4226,4.554542,NA,-0.692031,-2.765899,31.06698,NA,0.813341049137119,NA,NA,56.8333962020096,8.39814901975657
"646","ZAF","South Africa",2005,469348.6386,5.277117,NA,2.06285,-3.129266,29.533868,NA,0.863151104099792,NA,NA,60.1820096214498,11.3197222639079
"647","ZAF","South Africa",2006,510786.7978,5.603678,NA,3.243906,-4.47711,30.499926,NA,0.898149940197891,NA,NA,68.1663042296401,17.4606393389149
"648","ZAF","South Africa",2007,552490.4003,5.360465,NA,6.177805,-5.383306,31.619638,NA,0.882865197567957,NA,NA,73.0533083163704,13.1602624695307
"649","ZAF","South Africa",2008,581303.864,3.191052,NA,10.05529,-5.536724,30.395473,NA,0.888158989440129,-1.73786007379289,NA,81.8250928742714,0.728853559403021
"650","ZAF","South Africa",2009,576709.6647,-1.538101,NA,7.264562,-2.728268,30.351572,NA,0.835621014987177,-3.85420450879439,NA,62.0942808822667,7.17241494817714
"651","ZAF","South Africa",2010,601497.8246,3.039777,NA,4.063539,-1.500865,31.509649,NA,0.73703588199161,-3.14089333073266,NA,61.8747470895281,8.12552219644193
"652","ZAF","South Africa",2011,633638.486,3.212436,NA,5.017158,-2.218718,31.537519,NA,0.734200058116644,-2.95475860600717,NA,66.379290110815,7.82168041730263
"653","ZAF","South Africa",2012,659635.569,2.219875,NA,5.723944,-5.144409,31.799758,NA,0.731674781497267,-3.17831631441099,NA,68.1821400164595,8.47574516213569
"654","ZAF","South Africa",2013,685219.3272,2.212332,NA,5.776404,-5.879137,31.646986,NA,NA,-3.27717271208918,NA,72.4147765614217,7.62846788087237
"655","ZAF","South Africa",2014,707148.1396,1.524842,NA,6.13602,-5.311445,31.457793,NA,NA,-4.07282046959536,NA,73.3441416477455,11.0139182290871
"656","SWE","Sweden",1995,201030.4292,4.024307,31096,2.455149,3.189312,88.994767,9.223412,3.13358413474045,-7.02838558008709,69.9418442291785,82.3756266053361,23.7683707783444
"657","SWE","Sweden",1996,208704.9008,1.517861,32690,0.533132,3.343103,88.542701,9.982965,NA,-3.11113986620256,70.3414293293306,79.2562208045962,13.8228024999677
"658","SWE","Sweden",1997,216258.3089,2.900483,33848,0.6584103,3.896317,89.7715,10.19417,3.31935490261041,-1.57453642694035,68.0370690069288,85.6752049388365,16.5789365515404
"659","SWE","Sweden",1998,225507.7066,4.226792,34778,-0.2671327,3.6294,89.181736,8.465609,NA,0.83902355310162,66.6893599687323,90.1426047730426,40.3012771582957
"660","SWE","Sweden",1999,240476.8918,4.530153,35671,0.4621758,3.933181,88.748194,7.165678,3.4215692802122,0.758807321657266,61.456958318103,91.2762852268289,52.4143666208788
"661","SWE","Sweden",2000,259580.0266,4.735287,36595,0.8991438,3.953398,90.2005,5.862381,NA,3.22464099937909,50.5732751123991,101.111177394325,50.9159126484336
"662","SWE","Sweden",2001,264227.7842,1.56341,36801,2.405958,4.725318,87.282871,5.06159,3.91382215622264,1.42458224548349,51.7310229891087,99.8596118847679,27.5998434303285
"663","SWE","Sweden",2002,272994.5041,2.073577,37105,2.158482,4.485533,87.564044,5.214847,NA,-1.48139443303879,49.8048543976441,93.4008489125545,16.9466931478406
"664","SWE","Sweden",2003,281923.4983,2.38574,37567,1.925655,5.872865,87.286155,5.846119,3.61437728342607,-1.33758066455869,48.9422755865104,91.0113966817631,20.7927256049235
"665","SWE","Sweden",2004,301748.2888,4.32053,38705,0.3736598,6.013713,87.925728,6.628989,3.39134046197749,0.292893517734567,47.88256452944,96.8820173147981,30.0456487523684
"666","SWE","Sweden",2005,306709.1695,2.81833,39461,0.4531709,6.057805,84.714875,7.779845,3.38699957899835,1.78371934323742,48.209642313693,106.532955073895,25.8476097837482
"667","SWE","Sweden",2006,339972.6329,4.688127,40415,1.360215,8.194872,89.200496,7.073432,3.50032251496492,2.16289925949015,43.1652802879305,114.561316725829,43.6007319589259
"668","SWE","Sweden",2007,371081.7104,3.404949,41721,2.212169,8.156384,91.091128,6.15957,3.25660521684061,3.31156338706111,38.2848562034035,119.13848518662,61.4027436016345
"669","SWE","Sweden",2008,385875.8925,-0.557048,42296,3.437049,7.850508,91.067385,6.227031,3.49524840454847,1.94810542806277,36.8432036967776,122.256855076413,24.0135565041789
"670","SWE","Sweden",2009,369088.9983,-5.184659,42575,-0.4944606,6.032461,86.512609,8.314652,3.4496484577053,-0.726073731286732,40.4032952319729,106.905804423829,19.1981837361552
"671","SWE","Sweden",2010,390766.1659,5.988927,42826,1.157988,5.965081,85.810179,8.578704,3.21611343655699,-0.0747444455871232,37.6288993674421,110.324136916142,19.5738401826821
"672","SWE","Sweden",2011,413450.9069,2.664408,43365,2.961151,5.548723,87.048527,7.782629,3.24918632918164,-0.189877035270965,36.9405594357783,112.202915458911,26.72381847832
"673","SWE","Sweden",2012,425753.749,-0.286321,44329,0.8883775,5.583033,87.928634,7.96427,3.28134498480243,-0.976280937907078,37.1737950499349,110.778196917065,18.5848892748589
"674","SWE","Sweden",2013,438479.7729,1.241205,44791,-0.04429297,5.258481,88.604092,8.032293,3.30604797091919,-1.38937040655358,39.7713844021169,105.46742640207,27.1036250477134
"675","SWE","Sweden",2014,449945.5083,2.604327,45366,-0.1796385,4.62535,87.839104,7.929159,3.14587334003922,-1.58878694587537,44.5694262403349,108.296019142256,5.01882220257872
"676","NLD","Netherlands",1995,357037.3382,3.116036,45462,1.92322,NA,99.461693,7.15733,1.84627483163819,-8.5919081824916,73.145714803852,NA,NA
"677","NLD","Netherlands",1996,376231.3894,3.566719,45181,2.113793,NA,97.367015,6.420607,1.86069526401614,-1.72716181180418,71.239778979599,NA,NA
"678","NLD","Netherlands",1997,401325.2988,4.299867,45280,2.109246,NA,98.554867,5.510776,1.86542260679908,-1.27301273286735,65.5782398667255,NA,NA
"679","NLD","Netherlands",1998,429289.5486,4.525415,43802,1.959136,NA,99.909367,4.3941,1.76434789309428,-0.904665887520388,62.4519990239266,NA,NA
"680","NLD","Netherlands",1999,457698.0248,5.051693,44744,2.157179,NA,99.235448,3.622077,1.84312912510426,0.326151413322791,58.1728289115269,NA,NA
"681","NLD","Netherlands",2000,502810.8405,4.238763,45789,2.360522,NA,102.794411,2.956793,1.805557725399,1.8792084113547,51.3501509839062,NA,NA
"682","NLD","Netherlands",2001,528116.0522,2.124264,46404,4.155841,NA,101.993857,2.255073,1.81562253511672,-0.348230318693675,48.6836474398778,NA,NA
"683","NLD","Netherlands",2002,548919.1951,0.10363,46695,3.287531,NA,102.015797,2.759007,1.76885385469392,-2.07947001118299,48.1724000558138,NA,NA
"684","NLD","Netherlands",2003,546815.9731,0.283923,47206,2.091998,NA,97.820634,3.684061,1.80551087392016,-3.01635578116766,49.3063546167039,NA,NA
"685","NLD","Netherlands",2004,577038.5362,2.030706,47869,1.263647,7.660921,97.652639,4.556155,1.80727145717345,-1.7227196295752,49.6139817803218,171.10007080977,99.2008611689529
"686","NLD","Netherlands",2005,608165.4328,2.160366,48040,1.68813,7.102642,98.078035,4.723309,1.79102617442161,-0.256044163494371,48.9431076100284,186.694317725697,126.820122102091
"687","NLD","Netherlands",2006,663990.7446,3.518637,48004,1.101501,9.147194,101.10252,3.905032,1.75669702975767,0.210458346857455,44.474561991119,198.336705731235,219.56382119155
"688","NLD","Netherlands",2007,711982.1966,3.698473,48543,1.613859,6.91372,101.614991,3.179125,1.68634229063397,0.211648839029481,42.3760761805374,217.435918340725,222.310200887034
"689","NLD","Netherlands",2008,753929.826,1.699061,48833,2.486502,5.02901,103.02852,2.750206,1.64308634886563,0.223730097017506,54.4667009823785,206.672319893361,31.1430730502235
"690","NLD","Netherlands",2009,728829.9871,-3.767584,50732,1.189777,5.520768,97.44333,3.412436,1.68539689736697,-5.4309032613272,56.4925348965249,181.732357418143,20.8383262622664
"691","NLD","Netherlands",2010,740805.7964,1.402662,51000,1.275306,7.090873,95.883163,4.450913,1.72474949011262,-4.9915124336513,59.0055295861361,209.809156437249,58.7648374060984
"692","NLD","Netherlands",2011,768994.0385,1.663626,50686,2.34107,8.721869,96.404384,4.977251,1.90305616949928,-4.2884984189545,61.6585968279546,223.973720270823,113.428543431701
"693","NLD","Netherlands",2012,782578.0725,-1.057037,50806,2.455548,10.34464,96.933759,5.821079,1.9394473343212,-3.88490368340453,66.4313259884308,228.177486654556,53.5336751585643
"694","NLD","Netherlands",2013,817809.8782,-0.190339,50891,2.506899,9.91914,100.337377,7.243456,1.95226948225042,-2.37411681077537,67.7439072965371,227.677296598381,80.4927782237556
"695","NLD","Netherlands",2014,826588.2819,1.41969,50465,0.9760351,8.932796,98.867144,7.415859,1.97208781794488,-2.26663931656933,68.1825860321444,235.348140595589,38.0396616632077
"696","TUR","Turkey",1995,602429.5961,7.191219,NA,89.11331,NA,52.936632,7.628108,0.276151455836336,NA,NA,NA,NA
"697","TUR","Turkey",1996,655905.3493,7.005319,NA,80.41214,NA,53.215518,6.622021,0.328045354083551,NA,NA,NA,NA
"698","TUR","Turkey",1997,716395.4978,7.528801,NA,85.66936,NA,56.698243,6.81988,0.357174003171977,NA,NA,NA,NA
"699","TUR","Turkey",1998,557286.3152,3.091863,NA,84.64133,0.7210667,41.452896,6.871633,0.362236056909671,NA,NA,NA,NA
"700","TUR","Turkey",1999,545463.7519,-3.389305,NA,64.86748,-0.3763922,37.574625,7.663959,0.456460588214802,NA,NA,NA,NA
"701","TUR","Turkey",2000,605613.6446,6.640061,NA,54.91538,-3.628424,40.28226,6.490749,0.467834633681014,NA,NA,NA,NA
